2026-03-03 15:00:00,IF0000,close,long,4651.4
2026-03-04 15:00:00,IF0000,open,short,4591.0
2026-03-05 15:00:00,IF0000,close,short,4629.0
2026-03-06 15:00:00,IF0000,open,short,4646.0
2026-03-12 15:00:00,IF0000,close,short,4658.4
2026-03-13 15:00:00,IF0000,open,short,4583.6
2026-03-16 15:00:00,IF0000,close,short,4589.0
2026-03-17 15:00:00,IF0000,open,short,4557.8
2026-03-18 15:00:00,IF0000,close,short,4569.6
2026-03-19 15:00:00,IF0000,open,short,4502.2
2026-03-20 15:00:00,IF0000,close,short,4486.4
2026-03-23 15:00:00,IF0000,open,short,4344.4
2026-03-24 15:00:00,IF0000,close,short,4388.4
2026-03-25 15:00:00,IF0000,open,short,4450.0
2026-04-10 15:00:00,IF0000,close,short,4562.0
2026-04-13 15:00:00,IF0000,open,long,4570.6
2026-04-14 15:00:00,IF0000,close,long,4639.6
2026-04-15 15:00:00,IF0000,open,long,4625.2
2026-04-16 15:00:00,IF0000,close,long,4677.8
2026-04-17 15:00:00,IF0000,open,long,4667.0
2026-04-20 15:00:00,IF0000,close,long,4696.6
2026-04-21 15:00:00,IF0000,open,long,4707.8
2026-04-22 15:00:00,IF0000,close,long,4744.8
2025-01-01 15:00:00,IF0000,open,short,3921.0
2025-01-01 15:00:00,IF0000,close,short,3921.0
2025-01-02 15:00:00,IF0000,open,short,3817.8
2025-01-02 15:00:00,IF0000,close,short,3817.8
2025-01-03 15:00:00,IF0000,open,short,3779.0
2025-01-03 15:00:00,IF0000,close,short,3779.0
2025-01-06 15:00:00,IF0000,open,long,3762.0
2025-01-06 15:00:00,IF0000,close,long,3762.0
2025-01-07 15:00:00,IF0000,open,long,3789.6
2025-01-07 15:00:00,IF0000,close,long,3789.6
2025-01-08 15:00:00,IF0000,open,short,3781.2
2025-01-08 15:00:00,IF0000,close,short,3781.2
2025-01-09 15:00:00,IF0000,open,short,3772.2
2025-01-09 15:00:00,IF0000,close,short,3772.2
2025-01-10 15:00:00,IF0000,open,short,3728.0
2025-01-10 15:00:00,IF0000,close,short,3728.0
2025-01-13 15:00:00,IF0000,open,short,3724.0
2025-01-13 15:00:00,IF0000,close,short,3724.0
2025-01-14 15:00:00,IF0000,open,short,3816.8
2025-01-14 15:00:00,IF0000,close,short,3816.8
2025-01-15 15:00:00,IF0000,open,short,3794.6
2025-01-15 15:00:00,IF0000,close,short,3794.6
2025-01-16 15:00:00,IF0000,open,short,3792.2
2025-01-16 15:00:00,IF0000,close,short,3792.2
2025-01-17 15:00:00,IF0000,open,short,3807.2
2025-01-17 15:00:00,IF0000,close,short,3807.2
2025-01-20 15:00:00,IF0000,open,short,3827.0
2025-01-20 15:00:00,IF0000,close,short,3827.0
2025-01-21 15:00:00,IF0000,open,short,3831.6
2025-01-21 15:00:00,IF0000,close,short,3831.6
2025-01-22 15:00:00,IF0000,open,short,3790.8
2025-01-22 15:00:00,IF0000,close,short,3790.8
2025-01-23 15:00:00,IF0000,open,short,3798.6
2025-01-23 15:00:00,IF0000,close,short,3798.6
2025-01-24 15:00:00,IF0000,open,long,3843.8
2025-01-24 15:00:00,IF0000,close,long,3843.8
2025-01-27 15:00:00,IF0000,open,long,3795.0
2025-01-27 15:00:00,IF0000,close,long,3795.0
2025-01-28 15:00:00,IF0000,open,long,3795.0
2025-01-28 15:00:00,IF0000,close,long,3795.0
2025-01-29 15:00:00,IF0000,open,long,3795.0
2025-01-29 15:00:00,IF0000,close,long,3795.0
2025-01-30 15:00:00,IF0000,open,long,3795.0
2025-01-30 15:00:00,IF0000,close,long,3795.0
2025-01-31 15:00:00,IF0000,open,long,3795.0
2025-01-31 15:00:00,IF0000,close,long,3795.0
2025-02-03 15:00:00,IF0000,open,long,3795.0
2025-02-03 15:00:00,IF0000,close,long,3795.0
2025-02-04 15:00:00,IF0000,open,long,3795.0
2025-02-04 15:00:00,IF0000,close,long,3795.0
2025-02-05 15:00:00,IF0000,open,long,3788.8
2025-02-05 15:00:00,IF0000,close,long,3788.8
2025-02-06 15:00:00,IF0000,open,long,3841.6
2025-02-06 15:00:00,IF0000,close,long,3841.6
2025-02-07 15:00:00,IF0000,open,long,3897.8
2025-02-07 15:00:00,IF0000,close,long,3897.8
2025-02-10 15:00:00,IF0000,open,long,3899.0
2025-02-10 15:00:00,IF0000,close,long,3899.0
2025-02-11 15:00:00,IF0000,open,long,3883.2
2025-02-11 15:00:00,IF0000,close,long,3883.2
2025-02-12 15:00:00,IF0000,open,short,3918.4
2025-02-12 15:00:00,IF0000,close,short,3918.4
2025-02-13 15:00:00,IF0000,open,long,3910.0
2025-02-13 15:00:00,IF0000,close,long,3910.0
2025-02-14 15:00:00,IF0000,open,long,3944.4
2025-02-14 15:00:00,IF0000,close,long,3944.4
2025-02-17 15:00:00,IF0000,open,long,3948.2
2025-02-17 15:00:00,IF0000,close,long,3948.2
2025-02-18 15:00:00,IF0000,open,long,3918.2
2025-02-18 15:00:00,IF0000,close,long,3918.2
2025-02-19 15:00:00,IF0000,open,long,3939.4
2025-02-19 15:00:00,IF0000,close,long,3939.4
2025-02-20 15:00:00,IF0000,open,long,3926.8
2025-02-20 15:00:00,IF0000,close,long,3926.8
2025-02-21 15:00:00,IF0000,open,long,3981.6
2025-02-21 15:00:00,IF0000,close,long,3981.6
2025-02-24 15:00:00,IF0000,open,long,3967.2
2025-02-24 15:00:00,IF0000,close,long,3967.2
2025-02-25 15:00:00,IF0000,open,long,3928.6
2025-02-25 15:00:00,IF0000,close,long,3928.6
2025-02-26 15:00:00,IF0000,open,long,3957.2
2025-02-26 15:00:00,IF0000,close,long,3957.2
2025-02-27 15:00:00,IF0000,open,long,3973.6
2025-02-27 15:00:00,IF0000,close,long,3973.6
2025-02-28 15:00:00,IF0000,open,long,3899.8
2025-02-28 15:00:00,IF0000,close,long,3899.8
2025-03-03 15:00:00,IF0000,open,long,3886.6
2025-03-03 15:00:00,IF0000,close,long,3886.6
